         2135722 function calls (2096018 primitive calls) in 12.126 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.001    0.000 space.py:21(seed)
        1    0.000    0.000    0.001    0.001 encoders.py:5(<module>)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
      268    0.000    0.000    0.001    0.000 __init__.py:2107(get_buffer_manager)
    20/16    0.000    0.000    0.001    0.000 frontend.py:419(build_Attribute)
        1    0.000    0.000    0.001    0.001 messagebox.py:25(<module>)
      475    0.000    0.000    0.001    0.000 artist.py:828(_set_gc_clip)
     1782    0.001    0.000    0.001    0.000 cycler.py:227(<genexpr>)
      274    0.001    0.000    0.001    0.000 rendering.py:195(set_translation)
       52    0.000    0.000    0.001    0.000 shape_base.py:82(atleast_2d)
        1    0.000    0.000    0.001    0.001 win32.py:1(<module>)
        2    0.000    0.000    0.001    0.000 win32.py:102(<listcomp>)
     20/6    0.000    0.000    0.001    0.000 pyparsing.py:4441(parseImpl)
       59    0.000    0.000    0.001    0.000 lib_wgl.py:136(link_GLU)
      268    0.000    0.000    0.001    0.000 batchnorm.py:241(_check_input_dim)
        1    0.000    0.000    0.001    0.001 __init__.py:664(matplotlib_fname)
      268    0.000    0.000    0.001    0.000 __init__.py:623(dispatch_pending_events)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
     1545    0.001    0.000    0.001    0.000 lines.py:550(set_markevery)
        1    0.000    0.000    0.001    0.001 arrayprint.py:5(<module>)
      792    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:707(find_spec)
        1    0.000    0.000    0.000    0.000 difflib.py:27(<module>)
       11    0.000    0.000    0.000    0.000 enum.py:839(_decompose)
        1    0.000    0.000    0.000    0.000 getlimits.py:96(_register_known_types)
       20    0.000    0.000    0.000    0.000 deprecation.py:269(_rename_parameter)
        1    0.000    0.000    0.000    0.000 chi2.py:1(<module>)
       26    0.000    0.000    0.000    0.000 win32.py:160(__init__)
       28    0.000    0.000    0.000    0.000 {method 'argmax' of 'torch._C._TensorBase' objects}
      104    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nonzero)
      570    0.000    0.000    0.000    0.000 tensor.py:429(__hash__)
        1    0.000    0.000    0.000    0.000 beta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gradcheck.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:941(AbstractBasicAuthHandler)
      278    0.000    0.000    0.000    0.000 _ufunc_config.py:139(geterr)
       12    0.000    0.000    0.000    0.000 __init__.py:758(after_idle)
       26    0.000    0.000    0.000    0.000 transforms.py:964(set)
        1    0.000    0.000    0.000    0.000 adadelta.py:1(<module>)
     3408    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       92    0.000    0.000    0.000    0.000 spines.py:369(_calc_offset_transform)
      143    0.000    0.000    0.000    0.000 patches.py:355(set_linewidth)
     1642    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
        1    0.000    0.000    0.000    0.000 figure.py:245(Figure)
        1    0.000    0.000    0.000    0.000 lowrank_multivariate_normal.py:1(<module>)
        5    0.000    0.000    0.000    0.000 lib_wgl.py:91(__call__)
        1    0.000    0.000    0.000    0.000 error.py:12(<module>)
       12    0.000    0.000    0.000    0.000 gridspec.py:295(get_subplot_params)
      346    0.000    0.000    0.000    0.000 sre_parse.py:342(_escape)
       19    0.000    0.000    0.000    0.000 enum.py:160(<setcomp>)
       24    0.000    0.000    0.000    0.000 transforms.py:824(update_from_path)
     3908    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      233    0.000    0.000    0.000    0.000 pyparsing.py:1392(__init__)
       38    0.000    0.000    0.000    0.000 transforms.py:276(frozen)
      536    0.000    0.000    0.000    0.000 functional.py:23(_is_pil_image)
      227    0.000    0.000    0.000    0.000 sre_parse.py:223(__init__)
      192    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
     5114    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       15    0.000    0.000    0.000    0.000 deprecation.py:58(warn_deprecated)
        1    0.000    0.000    0.000    0.000 half_normal.py:1(<module>)
      268    0.000    0.000    0.000    0.000 __init__.py:31(__get__)
        1    0.000    0.000    0.000    0.000 winkey.py:36(<module>)
     1483    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
      140    0.000    0.000    0.000    0.000 axis.py:900(_translate_tick_kw)
        1    0.000    0.000    0.000    0.000 densenet.py:1(<module>)
      166    0.000    0.000    0.000    0.000 lines.py:963(get_markerfacecolor)
      332    0.000    0.000    0.000    0.000 shape_base.py:219(_vhstack_dispatcher)
       93    0.000    0.000    0.000    0.000 frontend.py:460(build_Name)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:735(after)
      124    0.000    0.000    0.000    0.000 deprecation.py:24(_generate_deprecation_warning)
       81    0.000    0.000    0.000    0.000 sre_compile.py:376(_mk_bitmap)
       13    0.000    0.000    0.000    0.000 {method 'uniform' of 'numpy.random.mtrand.RandomState' objects}
     1260    0.000    0.000    0.000    0.000 colors.py:249(<genexpr>)
       24    0.000    0.000    0.000    0.000 axis.py:1582(set_label_text)
     3112    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
     1518    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 transform.py:1(<module>)
       12    0.000    0.000    0.000    0.000 figure.py:1418(_add_axes_internal)
      166    0.000    0.000    0.000    0.000 lines.py:928(get_markeredgecolor)
      753    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       54    0.000    0.000    0.000    0.000 __init__.py:1357(_register)
     33/5    0.000    0.000    0.000    0.000 pyparsing.py:3910(streamline)
     24/4    0.000    0.000    0.000    0.000 pyparsing.py:4012(streamline)
        1    0.000    0.000    0.000    0.000 patches.py:1969(BoxStyle)
        1    0.000    0.000    0.000    0.000 ElementPath.py:59(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:275(__init__)
        1    0.000    0.000    0.000    0.000 deeplabv3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cityscapes.py:1(<module>)
       32    0.000    0.000    0.000    0.000 ntpath.py:545(abspath)
     4876    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 comm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:224(MathtextBackendPs)
      252    0.000    0.000    0.000    0.000 discrete.py:21(contains)
       24    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(cumsum)
        1    0.000    0.000    0.000    0.000 roi_align.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:80(__init__)
      447    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
      273    0.000    0.000    0.000    0.000 __init__.py:143(__init__)
     1178    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:37(_relax_case)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
       16    0.000    0.000    0.000    0.000 module.py:70(__init__)
      259    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        1    0.000    0.000    0.000    0.000 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        4    0.000    0.000    0.000    0.000 conv.py:48(reset_parameters)
      279    0.000    0.000    0.000    0.000 __init__.py:919(clean)
        4    0.000    0.000    0.000    0.000 __init__.py:685(gen_candidates)
      344    0.000    0.000    0.000    0.000 enum.py:353(__setattr__)
      292    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.000    0.000 cityscapes.py:11(Cityscapes)
       26    0.000    0.000    0.000    0.000 transforms.py:1494(transform_path_affine)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
        1    0.000    0.000    0.000    0.000 wgl.py:38(<module>)
       12    0.000    0.000    0.000    0.000 abc.py:151(register)
       13    0.000    0.000    0.000    0.000 _backend_tk.py:715(update)
     3376    0.000    0.000    0.000    0.000 artist.py:1020(sticky_edges)
       26    0.000    0.000    0.000    0.000 _base.py:822(get_position)
    27/15    0.000    0.000    0.000    0.000 frontend.py:486(build_BinOp)
        1    0.000    0.000    0.000    0.000 pyplot.py:1760(get_plot_commands)
       34    0.000    0.000    0.000    0.000 __init__.py:1212(bind)
       64    0.000    0.000    0.000    0.000 cp1252.py:22(decode)
        1    0.000    0.000    0.000    0.000 backend_tools.py:12(<module>)
      517    0.000    0.000    0.000    0.000 {built-in method math.cos}
       12    0.000    0.000    0.000    0.000 pyplot.py:3060(xlabel)
     24/3    0.000    0.000    0.000    0.000 module.py:672(state_dict)
     2590    0.000    0.000    0.000    0.000 artist.py:838(get_rasterized)
        1    0.000    0.000    0.000    0.000 event.py:38(<module>)
       72    0.000    0.000    0.000    0.000 patches.py:375(set_linestyle)
      280    0.000    0.000    0.000    0.000 scale.py:78(__init__)
       52    0.000    0.000    0.000    0.000 spines.py:254(_adjust_location)
       44    0.000    0.000    0.000    0.000 core.py:145(get_object_signature)
        1    0.000    0.000    0.000    0.000 boxes.py:1(<module>)
       34    0.000    0.000    0.000    0.000 __init__.py:1195(_bind)
      507    0.000    0.000    0.000    0.000 axis.py:216(get_tick_padding)
       67    0.000    0.000    0.000    0.000 pyparsing.py:4423(__init__)
      104    0.000    0.000    0.000    0.000 ticker.py:1870(le)
      422    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        6    0.000    0.000    0.000    0.000 getlimits.py:37(__init__)
       24    0.000    0.000    0.000    0.000 __init__.py:1629(index_of)
       32    0.000    0.000    0.000    0.000 ntpath.py:472(normpath)
      520    0.000    0.000    0.000    0.000 {method 'detach_' of 'torch._C._TensorBase' objects}
     2590    0.000    0.000    0.000    0.000 artist.py:858(get_agg_filter)
       72    0.000    0.000    0.000    0.000 __init__.py:1952(make_alias)
        1    0.000    0.000    0.000    0.000 mathtext.py:269(MathtextBackendPdf)
       26    0.000    0.000    0.000    0.000 transforms.py:1713(transform_path_affine)
       39    0.000    0.000    0.000    0.000 axis.py:2140(get_ticks_position)
       71    0.000    0.000    0.000    0.000 _base.py:3120(get_xlim)
     23/7    0.000    0.000    0.000    0.000 pyparsing.py:4466(streamline)
       24    0.000    0.000    0.000    0.000 fromnumeric.py:2358(cumsum)
        1    0.000    0.000    0.000    0.000 inception.py:1(<module>)
     2231    0.000    0.000    0.000    0.000 font_manager.py:688(get_style)
       12    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 discrete.py:13(__init__)
       96    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1310(<setcomp>)
      192    0.000    0.000    0.000    0.000 markers.py:258(__bool__)
       64    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
       13    0.000    0.000    0.000    0.000 axis.py:2341(_update_offset_text_position)
       15    0.000    0.000    0.000    0.000 __init__.py:2036(_warn_external)
        1    0.000    0.000    0.000    0.000 adaptive.py:3(<module>)
       47    0.000    0.000    0.000    0.000 transforms.py:921(intervaly)
       94    0.000    0.000    0.000    0.000 axis.py:807(limit_range_for_scale)
     4323    0.000    0.000    0.000    0.000 inspect.py:2502(name)
       26    0.000    0.000    0.000    0.000 core.py:6618(__init__)
       48    0.000    0.000    0.000    0.000 _base.py:2438(<listcomp>)
        1    0.000    0.000    0.000    0.000 alexnet.py:1(<module>)
       10    0.000    0.000    0.000    0.000 enum.py:857(<listcomp>)
        3    0.000    0.000    0.000    0.000 __init__.py:280(_update_view_location)
      554    0.000    0.000    0.000    0.000 __init__.py:894(context)
        9    0.000    0.000    0.000    0.000 pathlib.py:385(wrapped)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
      252    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(can_cast)
        2    0.000    0.000    0.000    0.000 __init__.py:560(_get_config_or_cache_dir)
      475    0.000    0.000    0.000    0.000 backend_bases.py:976(get_hatch_path)
     2735    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      130    0.000    0.000    0.000    0.000 pyplot.py:1773(<genexpr>)
      723    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:800(__init__)
        6    0.000    0.000    0.000    0.000 patches.py:1853(_pprint_table)
       26    0.000    0.000    0.000    0.000 core.py:6623(getdoc)
        1    0.000    0.000    0.000    0.000 patches.py:2705(ConnectionStyle)
     2231    0.000    0.000    0.000    0.000 font_manager.py:676(get_family)
      268    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 googlenet.py:1(<module>)
        4    0.000    0.000    0.000    0.000 contextlib.py:49(inner)
       46    0.000    0.000    0.000    0.000 _base.py:130(__init__)
        6    0.000    0.000    0.000    0.000 init.py:287(kaiming_uniform_)
      268    0.000    0.000    0.000    0.000 transforms.py:124(__init__)
        2    0.000    0.000    0.000    0.000 util.py:1(<module>)
      773    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      105    0.000    0.000    0.000    0.000 artist.py:697(set_clip_box)
